recipe_id,source_page,design_no,parts,cloth,n1,n2,n3,n4,n5,tikli,jari_note,image,notes,clarity
R0123,5,1122,kp,yellow,703 Royal,190 Raj,110 N Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1122 KP 250.JPG,66 pcs,high
R0127,6,1217,neck+astin border,purple,766 Royal,118 Royal,365 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1217 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1217 Neck 400.JPG,98 pcs,high
R0128,6,1217,neck+astin border,rama,811 Royal,118 Royal,834 D Raj,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1217 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1217 Neck 400.JPG,,medium
R0129,6,1217,neck+astin border,blue,813 Royal,118 Royal,366 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1217 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1217 Neck 400.JPG,,high
R0130,6,1217,neck+astin border,lemon,103 Royal,118 Royal,839 D Raj,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1217 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1217 Neck 400.JPG,,high
R0131,6,1217,neck+astin border,black,710 D Royal,118 Royal,111 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1217 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1217 Neck 400.JPG,,high
R0132,6,9082,neck,firozi,190 Raj,144 Royal,722 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9082 Neck.JPG,85 pcs,high
R0133,6,9082,neck,blue,190 Raj,710 D Raj,23 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9082 Neck.JPG,84 pcs,high
R0134,6,9082,neck,pink,190 Raj,308 Royal,766 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9082 Neck.JPG,93 pcs,high
R0135,6,9054,kp,rama,409 Royal,122 Royal,62 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9054 KP 200.JPG,68 pcs,high
R0136,6,9054,kp,yellow,103 Royal,122 Royal,59 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9054 KP 200.JPG,69 pcs,high
R0137,6,9054,kp,green,103 Royal,122 Royal,343 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9054 KP 200.JPG,67 pcs,high
R0138,6,9078,neck,blue,751 Royal,841 Raj,130 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9078 Neck 400.JPG,75 pcs,medium
R0139,6,9078,neck,yellow,122 Royal,343 Royal,58 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9078 Neck 400.JPG,84 pcs,high
R0140,6,9078,neck,purple,751 Royal,727 Raj,15 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9078 Neck 400.JPG,82 pcs,high
R0141,6,1219,neck+astin border,green,144 Royal,190 Raj,61 N Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1219 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1219 Neck 400.JPG,,high
R0142,6,1219,neck+astin border,pink,361 R Raj,33 S Royal,716 Raj,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1219 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1219 Neck 400.JPG,,medium
R0143,6,1219,neck+astin border,yellow,110 N Royal,190 Raj,703 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1219 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1219 Neck 400.JPG,,high
R0144,6,1218,neck+astin border,brown,110 NL Royal,820 Royal,127 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1218 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1218 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1218 Neck 400.JPG,,high
R0145,6,1218,neck+astin border,green,705 D Royal,122 Royal,803 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1218 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1218 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1218 Neck 400.JPG,,high
R0146,6,1218,neck+astin border,purple,120 N Royal,190 Raj,33 N Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1218 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1218 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1218 Neck 400.JPG,,high
R0147,6,9086,kp,green,709 Raj,118 Royal,145 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,42 pcs; shared colour list with 9086 and 9049,high
R0148,6,9086,kp,brown,111 Royal,118 Royal,740 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,41 pcs; shared colour list with 9086 and 9049,high
R0149,6,9086,kp,peach,777 Royal,118 Royal,706 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9086 Neck.JPG,43 pcs; shared colour list with 9086 and 9049,high
R0150,6,9049,kp,green,709 Raj,118 Royal,145 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,42 pcs; shared colour list with 9086 and 9049,high
R0151,6,9049,kp,brown,111 Royal,118 Royal,740 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,41 pcs; shared colour list with 9086 and 9049,high
R0152,6,9049,kp,peach,777 Royal,118 Royal,706 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,43 pcs; shared colour list with 9086 and 9049,high
R0153,6,1167,neck,purple,190 Raj,120 N Royal,33 N Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1167 Neck 250.JPG,61 pcs,high
R0154,6,1167,neck,peach,820 Royal,110 NL Royal,127 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1167 Neck 250.JPG,68 pcs,high
R0155,6,1167,neck,green,122 Royal,705 D Royal,803 Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1167 Neck 250.JPG,66 pcs,high
R0156,7,1211,neck+astin butta,green,818 Royal,66 Raj,738 Royal,34 D Royal,,,,Jeetubhai Images\OS New folder (12) Images\1211 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1211 Neck.JPG,,high
R0157,7,1211,neck+astin butta,pink,144 Royal,770 Royal,302 Royal,34 D Royal,,,,Jeetubhai Images\OS New folder (12) Images\1211 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1211 Neck.JPG,,high
R0158,7,1211,neck+astin butta,yellow,145 T Raj,305 Royal,806 Royal,34 D Royal,,,,Jeetubhai Images\OS New folder (12) Images\1211 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1211 Neck.JPG,,high
R0159,7,1212,neck+astin butta,pink,20 Royal,94 Royal,34 D Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1212 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1212 Neck 400.JPG,98 pcs,medium
R0160,7,1212,neck+astin butta,green,806 Royal,836 Royal,34 D Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1212 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1212 Neck 400.JPG,85 pcs,high
R0161,7,1212,neck+astin butta,blue,75 N Raj,819 Royal,34 D Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1212 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1212 Neck 400.JPG,92 pcs,high
R0165,7,1213,neck+border,pink,715 Raj,751 Royal,81 Raj,,,,,Jeetubhai Images\OS New folder (12) Images\1213 Border 250.JPG|Jeetubhai Images\OS New folder (12) Images\1213 Neck 400.JPG,75 pcs,high
R0166,7,1213,neck+border,purple,121 N Royal,751 Royal,308 Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1213 Border 250.JPG|Jeetubhai Images\OS New folder (12) Images\1213 Neck 400.JPG,79 pcs,high
R0167,7,1213,neck+border,orange,705 Raj,751 Royal,720 Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1213 Border 250.JPG|Jeetubhai Images\OS New folder (12) Images\1213 Neck 400.JPG,77 pcs,high
R0168,7,1215,neck+astin border,orange,797 Royal,823 Royal,95 N Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1215 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1215 Neck 400.JPG,57 pcs; two qty headers same design,high
R0169,7,1215,neck+astin border,rama,75 Royal,823 Royal,407 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1215 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1215 Neck 400.JPG,49 pcs,high
R0170,7,1215,neck+astin border,green,746 Royal,823 Royal,342 R Raj,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1215 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1215 Neck 400.JPG,54 pcs,high
R0171,7,1215,neck+astin border,pink,365 Royal,823 Royal,766 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1215 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1215 Neck 400.JPG,54 pcs,high
R0172,7,1214,neck+border,blue,770 Royal,372 LL Royal,28 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1214 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1214 Neck 400.JPG,59 pcs,medium
R0173,7,1214,neck+border,pink,775 L Royal,124 Royal,775 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1214 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1214 Neck 400.JPG,53 pcs,high
R0174,7,1214,neck+border,lemon,783 Royal,190 Raj,LM Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1214 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1214 Neck 400.JPG,58 pcs,high
R0175,7,1216,neck+astin butta,pink,144 Royal,770 Royal,302 Royal,34 D Royal,,,,Jeetubhai Images\OS New folder (12) Images\1216 Astin Butta 400.JPG|Jeetubhai Images\OS New folder (12) Images\1216 Neck 400.JPG,76 pcs,high
R0176,7,1216,neck+astin butta,yellow,145 T Raj,305 Royal,806 Royal,34 D Royal,,,,Jeetubhai Images\OS New folder (12) Images\1216 Astin Butta 400.JPG|Jeetubhai Images\OS New folder (12) Images\1216 Neck 400.JPG,68 pcs,high
R0177,7,1216,neck+astin butta,green,66 Raj,818 Royal,738 Royal,34 D Royal,,,,Jeetubhai Images\OS New folder (12) Images\1216 Astin Butta 400.JPG|Jeetubhai Images\OS New folder (12) Images\1216 Neck 400.JPG,67 pcs,high
R0178,7,1177,neck,purple,812 Royal,236 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1177 Neck 250.JPG,65 pcs; shared colour list with 1177 (neck) and 1121 (kp),medium
R0179,7,1177,neck,pink,105 NL Royal,33 N Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1177 Neck 250.JPG,75 pcs; shared colour list with 1177 (neck) and 1121 (kp),high
R0180,7,1177,neck,blue,145 T Raj,236 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1177 Neck 250.JPG,62 pcs; shared colour list with 1177 (neck) and 1121 (kp),medium
R0181,7,1121,kp,purple,812 Royal,236 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1121 KP 250.JPG,65 pcs; shared colour list with 1177 (neck) and 1121 (kp),medium
R0182,7,1121,kp,pink,105 NL Royal,33 N Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1121 KP 250.JPG,75 pcs; shared colour list with 1177 (neck) and 1121 (kp),high
R0183,7,1121,kp,blue,145 T Raj,236 Royal,118 L Royal,,,,,Jeetubhai Images\OS New folder (11) Images\1121 KP 250.JPG,62 pcs; shared colour list with 1177 (neck) and 1121 (kp),medium
R0184,8,1201,neck+astin border,green,33 S Royal,105 R Raj,235 Royal,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1201 Neck 400.JPG,54 pcs,high
R0185,8,1201,neck+astin border,brown,323 Royal,95 NL Raj,723 D Royal,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1201 Neck 400.JPG,60 pcs,high
R0186,8,1201,neck+astin border,blue,368 Royal,712 Royal,355 Royal,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1201 Neck 400.JPG,53 pcs,high
R0187,8,1202,neck+astin butta,brown,774 Royal,793 Raj,102 N Royal,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1202 Neck 400.JPG,,high
R0188,8,1202,neck+astin butta,grey,706 Royal,793 Raj,752 Royal,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1202 Neck 400.JPG,,high
R0189,8,1202,neck+astin butta,blue,706 Royal,793 Raj,710 D Raj,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1202 Neck 400.JPG,,high
R0190,8,1203,neck,purple,31 Jari,89 Royal,137 S Royal,375 Royal,,,n1=31 Jari,Jeetubhai Images\OS New folder (12) Images\1203 Neck 400.JPG,phone note on row,medium
R0191,8,1203,neck,green,31 Jari,710 Royal,145 Royal,711 Royal,,,n1=31 Jari,Jeetubhai Images\OS New folder (12) Images\1203 Neck 400.JPG,,medium
R0192,8,1203,neck,orange,31 Jari,375 Royal,727 Royal,757 Royal,,,n1=31 Jari,Jeetubhai Images\OS New folder (12) Images\1203 Neck 400.JPG,,medium
R0193,8,1204,neck+astin butta,red,31 LL Royal,775 Royal,130 Raj,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1204 Astin Butta 400.JPG|Jeetubhai Images\OS New folder (12) Images\1204 Neck 400.JPG,50 pcs,high
R0194,8,1204,neck+astin butta,green,336 Royal,342 DR Raj,130 Raj,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1204 Astin Butta 400.JPG|Jeetubhai Images\OS New folder (12) Images\1204 Neck 400.JPG,50 pcs,high
R0195,8,1204,neck+astin butta,orange,118 LL Royal,105 NL Royal,130 Raj,BCH,,,,Jeetubhai Images\OS New folder (12) Images\1204 Astin Butta 400.JPG|Jeetubhai Images\OS New folder (12) Images\1204 Neck 400.JPG,48 pcs,high
R0196,8,1205,neck+border,pink,766 Royal,368 Royal,830 Royal,LG,,,,Jeetubhai Images\OS New folder (12) Images\1205 Neck 400.JPG,,medium
R0197,8,1205,neck+border,green,343 Royal,710 D Royal,830 Royal,LG,,,,Jeetubhai Images\OS New folder (12) Images\1205 Neck 400.JPG,,medium
R0198,8,1205,neck+border,yellow,342 DR Raj,707 Royal,830 Royal,LG,,,,Jeetubhai Images\OS New folder (12) Images\1205 Neck 400.JPG,,medium
R0199,8,1206,neck+astin butta,rama,307 Royal,727 Royal,34 D Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1206 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1206 Neck 400.JPG,,high
R0200,8,1206,neck+astin butta,blue,130 Royal,17 NL Royal,34 D Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1206 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1206 Neck 400.JPG,,high
R0201,8,1206,neck+astin butta,pink,33 N Royal,44 L Royal,34 D Royal,,,,,Jeetubhai Images\OS New folder (12) Images\1206 Astin 400.JPG|Jeetubhai Images\OS New folder (12) Images\1206 Neck 400.JPG,,medium
R0202,8,1207,neck+border,firozi,756 Royal,338 Royal,722 D Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1207 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1207 Neck 400.JPG,40 pcs,high
R0203,8,1207,neck+border,pink,95 Royal,338 Royal,797 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1207 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1207 Neck 400.JPG,43 pcs,high
R0204,8,1207,neck+border,yellow,95 N Raj,338 Royal,104 Raj,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1207 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1207 Neck 400.JPG,42 pcs,high
R0205,8,1208,neck+border,rama,104 D Raj,323 Royal,76 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1208 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1208 Neck 400.JPG,152 pcs,high
R0206,8,1208,neck+border,pink,104 D Raj,323 Royal,775 Royal,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1208 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1208 Neck 400.JPG,152 pcs,high
R0207,8,1208,neck+border,yellow,767 Raj,323 Royal,104 D Raj,VW Jari,,,n4=VW Jari,Jeetubhai Images\OS New folder (12) Images\1208 Border 200.JPG|Jeetubhai Images\OS New folder (12) Images\1208 Neck 400.JPG,152 pcs,high
R0208,8,1161,neck+border,green,87 Royal,711 Royal,75 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1161 Neck 400.JPG,,medium
R0209,8,1161,neck+border,blue,834 Royal,115 Royal,75 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1161 Neck 400.JPG,,medium
R0210,8,1161,neck+border,yellow,188 Raj,343 Royal,75 Royal,LG,,,,Jeetubhai Images\OS New folder (11) Images\1161 Neck 400.JPG,,medium
R0211,9,1193,neck+border,orange,102 D Royal,325 Royal,707 D Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1193 Astin Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1193 Neck 400.JPG,56 pcs,high
R0212,9,1193,neck+border,green,1004 D Royal,325 Royal,1041 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1193 Astin Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1193 Neck 400.JPG,50 pcs,medium
R0213,9,1193,neck+border,pink,16 Royal,325 Royal,766 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1193 Astin Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1193 Neck 400.JPG,55 pcs,high
R0214,9,1196,neck+astin border,firozi,122 L Royal,190 Raj,813 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1196 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1196 Neck 400.JPG,,high
R0215,9,1196,neck+astin border,green,335 Royal,101 N Royal,1004 D Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1196 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1196 Neck 400.JPG,,medium
R0216,9,1196,neck+astin border,orange,335 Royal,720 Royal,102 D Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1196 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1196 Neck 400.JPG,,high
R0217,9,1196,neck+astin border,firozi,813 Royal,190 Raj,122 L Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1196 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1196 Neck 400.JPG,only Astin 4 pcs,high
R0218,9,1196,neck+astin border,orange,102 D Royal,707 Royal,102 Raj,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1196 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1196 Neck 400.JPG,2 pcs,high
R0219,9,1195,neck+astin border,pink,15 Royal,33 S Royal,725 L Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1195 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1195 Neck 400.JPG,54 pcs,high
R0220,9,1195,neck+astin border,green,235 Royal,33 S Royal,119 D Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1195 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1195 Neck 400.JPG,56 pcs,high
R0221,9,1195,neck+astin border,firozi,720 Royal,190 Raj,840 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1195 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1195 Neck 400.JPG,57 pcs,high
R0222,9,1194,neck+astin border,black,313 Royal,377 Royal,,,,,,Jeetubhai Images\OS New folder (11) Images\1194 Neck 400.JPG,40 pcs,high
R0223,9,1194,neck+astin border,maroon,119 L Royal,410 Royal,,,,,,Jeetubhai Images\OS New folder (11) Images\1194 Neck 400.JPG,40 pcs,high
R0224,9,1194,neck+astin border,blue,313 Royal,768 Royal,,,,,,Jeetubhai Images\OS New folder (11) Images\1194 Neck 400.JPG,39 pcs,high
R0225,9,1197,neck+astin,green,103 Royal,820 Royal,343 P Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1197 Astin 400.JPG|Jeetubhai Images\OS New folder (11) Images\1197 Neck 400.JPG,,high
R0226,9,1197,neck+astin,rama,711 Raj,820 Royal,911 D Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1197 Astin 400.JPG|Jeetubhai Images\OS New folder (11) Images\1197 Neck 400.JPG,,high
R0227,9,1197,neck+astin,purple,776 Raj,820 Royal,147 T Raj,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1197 Astin 400.JPG|Jeetubhai Images\OS New folder (11) Images\1197 Neck 400.JPG,,high
R0228,9,1198,neck+astin butta,purple,769 Royal,190 Raj,800 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1198 Neck 400.JPG,,high
R0229,9,1198,neck+astin butta,gold,793 Royal,190 Raj,105 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1198 Neck 400.JPG,,high
R0230,9,1198,neck+astin butta,firozi,130 Royal,190 Raj,130 Raj,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1198 Neck 400.JPG,,high
R0231,9,1199,neck+astin border,green,341 Royal,751 Royal,M Raj,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1199 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1199 Neck 400.JPG,42 pcs,medium
R0232,9,1199,neck+astin border,brown,102 D Royal,751 Royal,121 D Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1199 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1199 Neck 400.JPG,43 pcs,high
R0233,9,1199,neck+astin border,pink,79 Raj,751 Royal,890 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1199 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1199 Neck 400.JPG,44 pcs,high
R0234,9,1200,neck+astin border,blue,143 Royal,34 S Royal,769 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1200 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1200 Neck 400.JPG,41 pcs,high
R0235,9,1200,neck+astin border,gold,727 Royal,33 S Royal,759 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1200 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1200 Neck 400.JPG,40 pcs,high
R0236,9,1200,neck+astin border,pink,727 Raj,34 S Royal,272 Royal,BCH,,,,Jeetubhai Images\OS New folder (11) Images\1200 Border 200.JPG|Jeetubhai Images\OS New folder (11) Images\1200 Neck 400.JPG,44 pcs,medium
R0240,10,8073,kp,blue,85 Royal,739 D Raj,87 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8073 KP 400.BMP,,high
R0241,10,8073,kp,pink,305 Raj,122 Royal,775 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8073 KP 400.BMP,,high
R0242,10,8073,kp,brown,88 L Royal,870 Royal,795 D Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8073 KP 400.BMP,,medium
R0243,10,1156,neck,peach,372 L Royal,365 Royal,763 Royal,119 D Royal,,,,Jeetubhai Images\OS New folder (11) Images\1156 Neck 250.JPG|Jeetubhai Images\OS New folder (11) Images\1156 Neck 4 Color.JPG,Phone written,high
R0244,10,1156,neck,green,740 Royal,374 Royal,707 Royal,LMLL Royal,,,,Jeetubhai Images\OS New folder (11) Images\1156 Neck 250.JPG|Jeetubhai Images\OS New folder (11) Images\1156 Neck 4 Color.JPG,,high
R0245,10,1156,neck,rust,739 Royal,728 Royal,100 UD Royal,778 D Royal,,,,Jeetubhai Images\OS New folder (11) Images\1156 Neck 250.JPG|Jeetubhai Images\OS New folder (11) Images\1156 Neck 4 Color.JPG,,medium
R0246,10,9033,kp,peach,365 Royal,763 Royal,119 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9033 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9033 KP 250.JPG,Phone written,high
