recipe_id,source_page,design_no,parts,cloth,n1,n2,n3,n4,n5,tikli,jari_note,image,notes,clarity
R1329,47,9060,cp neck+border,,109 Royal,63 Royal,222 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9060 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9060 Neck CP 250.JPG,,high
R1330,47,9060,cp neck+border,,109 Royal,712 Royal,97 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9060 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9060 Neck CP 250.JPG,,high
R1331,47,9060,cp neck+border,,109 Royal,797 Royal,67 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9060 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9060 Neck CP 250.JPG,,high
R1332,47,7035,neck small,,MD Raj,372 Royal,342 R Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7035 Nake 400 small.JPG,,high
R1333,47,7035,neck small,,714 Raj,372 Royal,87 D Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7035 Nake 400 small.JPG,,high
R1334,47,7035,neck small,,147 DT Raj,372 Royal,766 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7035 Nake 400 small.JPG,,high
R1335,47,7095,neck small,,702 Royal,731 D Royal,46 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7095 Nake 400.JPG,32 pcs,high
R1336,47,7095,neck small,,190 Raj,764 Royal,222 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7095 Nake 400.JPG,30 pcs,high
R1337,47,7095,neck small,,731 L Royal,103 Royal,189 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7095 Nake 400.JPG,35 pcs,high
R1339,47,8052,neck small,,834 DD Raj,731 D Royal,8 NL Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8052 Neck 400.BMP,,high
R1340,47,8052,neck small,,8 Royal,764 Royal,407 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8052 Neck 400.BMP,,high
R1341,47,8052,neck small,,8 Royal,98 D Raj,714 D Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8052 Neck 400.BMP,,high
R1347,47,7096,neck,,402 Royal,372 Royal,87 D Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7096 Nake 400.JPG|Jeetubhai Images\OS New folder (7) Images\7096 Nake P2 400 small.JPG,,high
R1348,47,7096,neck,,402 Royal,372 Royal,842 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7096 Nake 400.JPG|Jeetubhai Images\OS New folder (7) Images\7096 Nake P2 400 small.JPG,,high
R1349,47,7096,neck,,M Royal,372 Royal,89 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7096 Nake 400.JPG|Jeetubhai Images\OS New folder (7) Images\7096 Nake P2 400 small.JPG,,high
R1350,47,7096,neck,,M Royal,372 Royal,90 ND Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7096 Nake 400.JPG|Jeetubhai Images\OS New folder (7) Images\7096 Nake P2 400 small.JPG,,high
R1351,47,7096,neck,,834 DD Raj,372 Royal,17 DD Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7096 Nake 400.JPG|Jeetubhai Images\OS New folder (7) Images\7096 Nake P2 400 small.JPG,,high
R1352,47,7096,neck,,834 DD Raj,372 Royal,105 NL Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7096 Nake 400.JPG|Jeetubhai Images\OS New folder (7) Images\7096 Nake P2 400 small.JPG,,high
R1353,47,7089,neck small,,739 Royal,778 D Royal,188 T Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7089 Nake 250.JPG,,high
R1354,47,7089,neck small,,702 D Royal,377 Royal,731 L Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7089 Nake 250.JPG,,high
R1355,47,7089,neck small,,709 Royal,110 Royal,712 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7089 Nake 250.JPG,,high
R1371,48,9058,cp,,MD Raj,372 Royal,342 R Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Border.JPG|Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Neck.JPG|Jeetubhai Images\OS New folder (9) Images\9058 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9058 CP Border 250.JPG,shared 9058+9074,high
R1372,48,9058,cp,,714 Raj,372 Royal,87 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Border.JPG|Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Neck.JPG|Jeetubhai Images\OS New folder (9) Images\9058 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9058 CP Border 250.JPG,shared 9058+9074,high
R1373,48,9058,cp,,147 DT Raj,372 Royal,766 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Border.JPG|Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Neck.JPG|Jeetubhai Images\OS New folder (9) Images\9058 Border CP 250.JPG|Jeetubhai Images\OS New folder (9) Images\9058 CP Border 250.JPG,shared 9058+9074,high
R1374,48,9074,cp,,MD Raj,372 Royal,342 R Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9074 Border 250 1000.JPG|Jeetubhai Images\OS New folder (9) Images\9074 Neck 250.JPG,shared 9058+9074,high
R1375,48,9074,cp,,714 Raj,372 Royal,87 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9074 Border 250 1000.JPG|Jeetubhai Images\OS New folder (9) Images\9074 Neck 250.JPG,shared 9058+9074,high
R1376,48,9074,cp,,147 DT Raj,372 Royal,766 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9074 Border 250 1000.JPG|Jeetubhai Images\OS New folder (9) Images\9074 Neck 250.JPG,shared 9058+9074,high
R1380,48,9074,cp,,702 Royal,731 D Royal,46 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9074 Border 250 1000.JPG|Jeetubhai Images\OS New folder (9) Images\9074 Neck 250.JPG,lot 2,high
R1383,48,9074,cp,,702 Royal,125 LR Royal,362 R Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9074 Border 250 1000.JPG|Jeetubhai Images\OS New folder (9) Images\9074 Neck 250.JPG,lot 2,high
R1384,48,7097,neck small,,714 D Royal,315 Royal,M Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7097 Nake P2 250  small.JPG,,high
R1385,48,7097,neck small,,104 Raj,190 Raj,M Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7097 Nake P2 250  small.JPG,,high
R1386,48,7097,neck small,,911 Royal,315 Royal,712 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7097 Nake P2 250  small.JPG,,high
R1390,49,9062,neck,,702 Royal,731 D Royal,46 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9062 Neck 400.JPG|Jeetubhai Images\OS New folder (9) Images\9062 Neck.JPG,,high
R1392,49,9062,neck,,731 L Royal,103 Royal,189 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9062 Neck 400.JPG|Jeetubhai Images\OS New folder (9) Images\9062 Neck.JPG,,high
R1393,49,9062,neck,,702 Royal,125 LR Royal,362 R Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9062 Neck 400.JPG|Jeetubhai Images\OS New folder (9) Images\9062 Neck.JPG,,high
R1395,49,9066,neck,,842 DD Raj,825 Royal,372 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9066 Neck 250.JPG,,high
R1396,49,9066,neck,,Black,825 Royal,834 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9066 Neck 250.JPG,,high
R1397,49,9066,neck,,728 D Raj,111 D Royal,82 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9066 Neck 250.JPG,,high
R1398,49,8052,neck,,740 Royal,87 Royal,63 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8052 Neck 400.BMP,,high
R1399,49,8052,neck,,145 T Raj,776 Royal,359 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8052 Neck 400.BMP,,high
R1400,49,8052,neck,,751 Royal,778 D Royal,105 NL Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8052 Neck 400.BMP,,high
R1401,49,9067,neck,,339 Raj,80 Royal,146 T Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9067 Neck 250.JPG,,high
R1402,49,9067,neck,,215 Royal,105 NL Royal,795 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9067 Neck 250.JPG,,high
R1403,49,9067,neck,,728 D Royal,810 L Raj,358 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9067 Neck 250.JPG,,high
R1404,49,9067,neck,,710 Royal,75 Royal,87 D Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9067 Neck 250.JPG,,high
R1405,49,9068,neck+big border+small border,,5628 V Plus,,,,,,,Jeetubhai Images\OS New folder (9) Images\9068 Big Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9068 Neck 200.JPG|Jeetubhai Images\OS New folder (9) Images\9068 Small Border 250.JPG,,high
R1406,49,9069,neck+border+butti,,LM Royal,824 Royal,714 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9069 Neck 250.JPG,,high
R1408,49,9069,neck+border+butti,,810 Raj,824 Royal,356 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9069 Neck 250.JPG,,high
R1409,49,9069,neck+border+butti,,765 Royal,824 Royal,834 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9069 Neck 250.JPG,,high
R1410,49,9070,top+neck patti+border,,A-60 V Plus,,,,,,,Jeetubhai Images\OS New folder (9) Images\9070 Neck Patti 200.JPG|Jeetubhai Images\OS New folder (9) Images\9070 Border 200.JPG,18 Head x 60 Border 200,high
R1411,49,9072,neck+big border+small border,,5624 V Plus,,,,,,,Jeetubhai Images\OS New folder (9) Images\9072 Big Border 200.JPG|Jeetubhai Images\OS New folder (9) Images\9072 Neck 200.JPG|Jeetubhai Images\OS New folder (9) Images\9072 Small Border 250.JPG,,high
R1412,49,9071,top+neck patti+border,,A-57 V Plus,,,,,,,Jeetubhai Images\OS New folder (9) Images\9071 Neck Patti 200.JPG|Jeetubhai Images\OS New folder (9) Images\9071 Border 200.JPG,18 Head x 50 Border 200,high
R1413,50,9056,neck,,190 Raj,343 Royal,755 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9056 Neck 250.JPG,,high
R1414,50,9056,neck,,190 Raj,104 Royal,186 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9056 Neck 250.JPG,,high
R1415,50,9056,neck,,190 Raj,767 Royal,3 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9056 Neck 250.JPG,,high
R1416,50,9056,neck,,190 Raj,813 Royal,73 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9056 Neck 250.JPG,,high
R1424,50,9058,panel+neck,,305 D Royal,314 Royal,362 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Neck.JPG|Jeetubhai Images\OS New folder (9) Images\9058 Neck CP 250.JPG,,high
R1425,50,9058,panel+neck,,222 Raj,314 Royal,711 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Neck.JPG|Jeetubhai Images\OS New folder (9) Images\9058 Neck CP 250.JPG,,high
R1426,50,9058,panel+neck,,LM Royal,314 Royal,105 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9058 4 Color CP Neck.JPG|Jeetubhai Images\OS New folder (9) Images\9058 Neck CP 250.JPG,,high
R1433,50,9063,neck,,74 Royal,735 D Royal,235 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9063 Neck.JPG,,high
R1434,50,9063,neck,,755 Royal,104 Raj,88 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9063 Neck.JPG,,high
R1435,50,9063,neck,,778 D Royal,775 L Royal,775 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9063 Neck.JPG,,high
R1436,50,9063,neck,,832 Raj,33 S Royal,33 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9063 Neck.JPG,,high
R1446,51,9002,center panel,,235 Royal,190 Raj,90 L Royal,,,,jari 6,Jeetubhai Images\OS New folder (9) Images\9002 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9002 Neck 250.JPG,64 pcs,high
R1447,51,9002,center panel,,374 Royal,190 Raj,146 T Raj,,,,jari 6,Jeetubhai Images\OS New folder (9) Images\9002 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9002 Neck 250.JPG,58 pcs,high
R1448,51,9002,center panel,,326 Royal,90 L Royal,804 Raj,,,,jari 6,Jeetubhai Images\OS New folder (9) Images\9002 Border 250.JPG|Jeetubhai Images\OS New folder (9) Images\9002 Neck 250.JPG,63 pcs,high
R1449,51,5032,center panel,,190 Raj,235 Royal,90 L Royal,,,,jari 19,Jeetubhai Images\OS New folder (5) Images\5032 Kurta patti.BMP,,high
R1450,51,5032,center panel,,190 Raj,374 Royal,146 T Raj,,,,jari 19,Jeetubhai Images\OS New folder (5) Images\5032 Kurta patti.BMP,,high
R1451,51,5032,center panel,,90 L Royal,326 Royal,804 Raj,,,,jari 19,Jeetubhai Images\OS New folder (5) Images\5032 Kurta patti.BMP,,high
R1452,51,9057,neck,,374 Royal,190 Raj,146 T Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9057 Neck 250.JPG,,high
R1453,51,9057,neck,,235 Royal,190 Raj,90 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9057 Neck 250.JPG,,high
R1454,51,9057,neck,,326 Royal,90 L Royal,804 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9057 Neck 250.JPG,,high
R1463,51,9060,panel+neck,,81 Raj,190 Raj,363 R Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9060 Neck CP 250.JPG,,high
R1464,51,9060,panel+neck,,706 Royal,190 Raj,376 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9060 Neck CP 250.JPG,,high
R1465,51,9060,panel+neck,,103 Royal,190 Raj,744 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9060 Neck CP 250.JPG,,high
R1466,51,9060,panel+neck,,813 Royal,190 Raj,741 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9060 Neck CP 250.JPG,,high
R1487,52,9049,kp,,190 Raj,343 Royal,755 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,,high
R1488,52,9049,kp,,190 Raj,104 Royal,186 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,,high
R1489,52,9049,kp,,190 Raj,767 Royal,3 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,,high
R1490,52,9049,kp,,190 Raj,813 Royal,73 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9049 KP 200.JPG,,high
R1491,52,9050,kp,,190 Raj,374 Royal,146 T Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9050 KP 200.JPG,,high
R1492,52,9050,kp,,190 Raj,235 Royal,90 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9050 KP 200.JPG,,high
R1493,52,9050,kp,,90 L Royal,326 Royal,804 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9050 KP 200.JPG,,high
R1494,53,9030,kp,,LM Raj,822 R Raj,712 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared 9030+9036,high
R1495,53,9030,kp,,732 D Royal,702 DD Raj,777 L Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared 9030+9036,high
R1496,53,9030,kp,,125 LR Royal,702 DD Raj,366 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared 9030+9036,high
R1497,53,9030,kp,,765 Royal,75 Royal,834 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9030 KP 250.JPG,shared 9030+9036,high
R1498,53,9036,neck,,LM Raj,822 R Raj,712 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9036 Neck 250.JPG,shared 9030+9036,high
R1499,53,9036,neck,,732 D Royal,702 DD Raj,777 L Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9036 Neck 250.JPG,shared 9030+9036,high
R1500,53,9036,neck,,125 LR Royal,702 DD Raj,366 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9036 Neck 250.JPG,shared 9030+9036,high
R1501,53,9036,neck,,765 Royal,75 Royal,834 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9036 Neck 250.JPG,shared 9030+9036,high
R1516,53,9041,neck,,234 Royal,773 D Royal,188 T Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9041 Neck 250.JPG,,high
R1517,53,9041,neck,,234 Royal,911 D Royal,74 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9041 Neck 250.JPG,,high
R1518,53,9041,neck,,123 Royal,8 NL Royal,66 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9041 Neck 250.JPG,,high
R1522,53,9045,kp,,335 Royal,341 Royal,94 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9045 KP 200.JPG,shared 9045+9040,high
R1523,53,9045,kp,,335 Royal,74 N Raj,104 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9045 KP 200.JPG,shared 9045+9040,high
R1524,53,9045,kp,,335 Royal,74 N Raj,46 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9045 KP 200.JPG,shared 9045+9040,high
R1525,53,9040,neck,,335 Royal,341 Royal,94 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9040 Neck 250.JPG,shared 9045+9040,high
R1526,53,9040,neck,,335 Royal,74 N Raj,104 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9040 Neck 250.JPG,shared 9045+9040,high
R1527,53,9040,neck,,335 Royal,74 N Raj,46 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9040 Neck 250.JPG,shared 9045+9040,high
R1528,53,9046,kp,,813 D Royal,76 Raj,73 N Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9046 KP 200.JPG,,high
R1529,53,9046,kp,,102 D Royal,777 Royal,93 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9046 KP 200.JPG,,high
R1536,54,9028,neck,,350 Raj,M Royal,89 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9028 Neck 250.JPG,,high
R1537,54,9028,neck,,350 Raj,402 Royal,87 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9028 Neck 250.JPG,,high
R1538,54,9028,neck,,350 Raj,402 Royal,842 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9028 Neck 250.JPG,,high
R1539,54,9028,neck,,350 Raj,M Royal,90 ND Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9028 Neck 250.JPG,,high
R1540,54,9028,neck,,350 Raj,834 DD Raj,17 DD Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9028 Neck 250.JPG,,high
R1541,54,9028,neck,,350 Raj,834 DD Raj,105 NL Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9028 Neck 250.JPG,,high
R1556,54,9033,kp,,342 Royal,33 S Royal,104 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9033 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9033 KP 250.JPG,,high
R1558,54,9032,kp,,34 DD Raj,911 Raj,74 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9032 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9032 KP 250.JPG,,high
R1559,54,9032,kp,,702 DD Raj,732 D Royal,778 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9032 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9032 KP 250.JPG,,high
R1563,55,9018,neck,,119 Royal,32 N Royal,776 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9018 Neck 200.JPG,shared 9018+9017,high
R1564,55,9018,neck,,119 Royal,739 D Raj,73 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9018 Neck 200.JPG,shared 9018+9017,high
R1565,55,9018,neck,,119 Royal,350 Raj,34 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9018 Neck 200.JPG,shared 9018+9017,high
R1566,55,9018,neck,,109 Royal,759 Royal,57 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9018 Neck 200.JPG,shared 9018+9017,high
R1567,55,9017,neck,,119 Royal,32 N Royal,776 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9017 Neck 200.JPG,shared 9018+9017,high
R1568,55,9017,neck,,119 Royal,739 D Raj,73 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9017 Neck 200.JPG,shared 9018+9017,high
R1569,55,9017,neck,,119 Royal,350 Raj,34 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9017 Neck 200.JPG,shared 9018+9017,high
R1570,55,9017,neck,,109 Royal,759 Royal,57 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9017 Neck 200.JPG,shared 9018+9017,high
R1574,55,9020,neck,,119 Royal,32 N Royal,776 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9020 Neck 200.JPG,shared 9020+9021; 42 pcs,high
R1575,55,9020,neck,,119 Royal,739 D Raj,73 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9020 Neck 200.JPG,shared 9020+9021; 43 pcs,high
R1576,55,9020,neck,,119 Royal,350 Raj,34 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9020 Neck 200.JPG,shared 9020+9021; 44 pcs,high
R1577,55,9020,neck,,109 Royal,759 Royal,57 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9020 Neck 200.JPG,shared 9020+9021; 39 pcs,high
R1578,55,9021,neck,,119 Royal,32 N Royal,776 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9021 Neck 200.JPG,shared 9020+9021; 42 pcs,high
R1579,55,9021,neck,,119 Royal,739 D Raj,73 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9021 Neck 200.JPG,shared 9020+9021; 43 pcs,high
R1580,55,9021,neck,,119 Royal,350 Raj,34 Raj,,,,,Jeetubhai Images\OS New folder (9) Images\9021 Neck 200.JPG,shared 9020+9021; 44 pcs,high
R1581,55,9021,neck,,109 Royal,759 Royal,57 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9021 Neck 200.JPG,shared 9020+9021; 39 pcs,high
R1582,55,8072,kp,,702 Raj,130 Raj,741 Raj,,,,men,Jeetubhai Images\OS New folder (8) Images\8072 KP 400.BMP,,high
R1583,55,8072,kp,,706 Royal,130 Raj,376 Royal,,,,men,Jeetubhai Images\OS New folder (8) Images\8072 KP 400.BMP,,high
R1584,55,8072,kp,,81 Raj,130 Raj,363 R Raj,,,,men,Jeetubhai Images\OS New folder (8) Images\8072 KP 400.BMP,,high
R1585,55,8072,kp,,103 Royal,130 Raj,744 Royal,,,,men,Jeetubhai Images\OS New folder (8) Images\8072 KP 400.BMP,,high
R1589,55,9022,kp,,763 Royal,190 Raj,86 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9022 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9022 KP.JPG,,high
R1590,55,9022,kp,,810 L Raj,190 Raj,798 Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9022 KP 200.JPG|Jeetubhai Images\OS New folder (9) Images\9022 KP.JPG,,high
R1592,55,9024,neck,,74 Royal,235 Royal,735 D Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9024 Neck 200.JPG,,high
R1594,55,9024,neck,,778 D Royal,775 Royal,775 L Royal,,,,,Jeetubhai Images\OS New folder (9) Images\9024 Neck 200.JPG,,high
R1596,56,7061,kp,,871 Raj,8 Royal,911 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7061 KP 200.JPG,,high
R1597,56,7061,kp,,Black,MD Royal,8 Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7061 KP 200.JPG,,high
R1598,56,7061,kp,,8 D Royal,871 Raj,MD Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7061 KP 200.JPG,,high
R1599,56,8007,kp,,8 Royal,911 Raj,871 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8007 KP 400.JPG,shared 8007/8045/8058,high
R1600,56,8007,kp,,MD Royal,8 Royal,Black,,,,,Jeetubhai Images\OS New folder (8) Images\8007 KP 400.JPG,shared 8007/8045/8058,high
R1601,56,8007,kp,,871 Raj,MD Royal,8 D Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8007 KP 400.JPG,shared 8007/8045/8058,high
R1602,56,8045,kp,,8 Royal,911 Raj,871 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8045 KP 250.BMP,shared 8007/8045/8058,high
R1603,56,8045,kp,,MD Royal,8 Royal,Black,,,,,Jeetubhai Images\OS New folder (8) Images\8045 KP 250.BMP,shared 8007/8045/8058,high
R1604,56,8045,kp,,871 Raj,MD Royal,8 D Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8045 KP 250.BMP,shared 8007/8045/8058,high
R1605,56,8058,kp,,8 Royal,911 Raj,871 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8058 KP 200.BMP,shared 8007/8045/8058,high
R1606,56,8058,kp,,MD Royal,8 Royal,Black,,,,,Jeetubhai Images\OS New folder (8) Images\8058 KP 200.BMP,shared 8007/8045/8058,high
R1607,56,8058,kp,,871 Raj,MD Royal,8 D Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8058 KP 200.BMP,shared 8007/8045/8058,high
R1608,56,8011,neck,,709 Raj,372 Royal,356 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8011 Nake 250.BMP|Jeetubhai Images\OS New folder (8) Images\8011 Nake 250.JPG,,high
R1609,56,8011,neck,,90 L Royal,372 Royal,35 Royal,,,,,Jeetubhai Images\OS New folder (8) Images\8011 Nake 250.BMP|Jeetubhai Images\OS New folder (8) Images\8011 Nake 250.JPG,,high
R1610,56,8011,neck,,315 Royal,345 Royal,74 Raj,,,,,Jeetubhai Images\OS New folder (8) Images\8011 Nake 250.BMP|Jeetubhai Images\OS New folder (8) Images\8011 Nake 250.JPG,,high
R1614,56,9015,neck,,809 Raj,710 Royal,110 L Raj,190 Raj,,,,Jeetubhai Images\OS New folder (9) Images\9015 Neck 200.JPG,shared 9015+9016; 63 pcs,high
R1615,56,9015,neck,,735 Raj,710 Royal,110 L Raj,62 Royal,,,,Jeetubhai Images\OS New folder (9) Images\9015 Neck 200.JPG,shared 9015+9016; 65 pcs,high
R1617,56,9016,neck,,809 Raj,710 Royal,110 L Raj,190 Raj,,,,Jeetubhai Images\OS New folder (9) Images\9016 Neck 200.JPG,shared 9015+9016; 63 pcs,high
R1618,56,9016,neck,,735 Raj,710 Royal,110 L Raj,62 Royal,,,,Jeetubhai Images\OS New folder (9) Images\9016 Neck 200.JPG,shared 9015+9016; 65 pcs,high
R1626,56,7014,kp,,8 Royal,911 Raj,871 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7014 KP 200.JPG,shared 7014+7034; 92 pcs,high
R1627,56,7014,kp,,MD Royal,8 Royal,Black,,,,,Jeetubhai Images\OS New folder (7) Images\7014 KP 200.JPG,shared 7014+7034; 95 pcs,high
R1628,56,7014,kp,,871 Raj,MD Royal,8 D Royal,,,,,Jeetubhai Images\OS New folder (7) Images\7014 KP 200.JPG,shared 7014+7034; 88 pcs,high
R1629,56,7034,kp,,8 Royal,911 Raj,871 Raj,,,,,Jeetubhai Images\OS New folder (7) Images\7034 KP 200.JPG,shared 7014+7034; 92 pcs,high
